"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65"
"86","Georgia","GEO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.9264069264069299","6.9264069264069299",NA,"7.2340425531914896","7.2340425531914896","7.2340425531914896","7.2340425531914896","9.3617021276595693","9.3617021276595693","9.3617021276595693","9.3617021276595693","6","5.10948905109489","6.5217391304347796","6.5693430656934302","12","12","12","11.3333333333333","16","16","16","14.7651006711409","20.6666666666667"
"87","Ghana","GHA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","9",NA,"9","9","9","10.869565217391299","10.869565217391299","10.869565217391299","10.869565217391299","7.8947368421052602","8.2608695652173907","8.2608695652173907","8.2608695652173907",NA,"10.909090909090899","10.909090909090899","10.909090909090899","10.909090909090899","12.7272727272727","12.7272727272727","13.090909090909101","13.090909090909101"
"88","Gibraltar","GIB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Guinea","GIN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.0175438596491198","8.7719298245614006","8.7719298245614006","8.7719298245614006","8.7719298245614006",NA,"19.2982456140351","19.2982456140351","19.2982456140351","19.2982456140351","19.2982456140351",NA,NA,NA,NA,NA,NA,"21.9298245614035","21.9298245614035","21.9298245614035","21.9298245614035","21.9298245614035","22.807017543859601","16.6666666666667"
"90","Gambia, The","GMB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.0408163265306101","2.0408163265306101","2.0408163265306101","2.0408163265306101","2.0408163265306101","5.6603773584905701","13.207547169811299","13.207547169811299","13.207547169811299","13.207547169811299","9.4339622641509404","9.4339622641509404","7.5471698113207504","7.5471698113207504","7.5471698113207504","7.5471698113207504","7.5471698113207504","9.4339622641509404","9.4339622641509404","9.4339622641509404","10.3448275862069","10.3448275862069","10.3448275862069","8.6206896551724093"
"91","Guinea-Bissau","GNB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","10",NA,"7.8431372549019596","7.8431372549019596","7.8431372549019596",NA,"14","14","14","14","10","10","10","10","14","14","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784"
"92","Equatorial Guinea","GNQ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.75","8.75","5","5","5","5","5","18","18","18","18","6","10","10","10","10","12.1212121212121","24","24","24",NA,"20","21","21"
"93","Greece","GRC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.3333333333333304","6.3333333333333304","6.3333333333333304","8.6666666666666696","8.6666666666666696","8.6666666666666696","8.6666666666666696","14","13","13","14.6666666666667","14.6666666666667","17.3333333333333","17.3333333333333","18.6666666666667","21","21","21","19.6666666666667","19.6666666666667","18.3333333333333","18.6666666666667","20.6666666666667","21.6666666666667"
"94","Grenada","GRD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","20",NA,"26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","46.6666666666667","46.6666666666667","46.6666666666667"
"95","Greenland","GRL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Guatemala","GTM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.5","12.5","7.0796460176991198","8.8495575221238898","8.8495575221238898","8.8495575221238898","8.2278481012658204","8.2278481012658204","8.2278481012658204","8.2278481012658204","12.025316455696201","12.025316455696201","12.025316455696201","12.025316455696201","13.2911392405063","13.2911392405063","13.2911392405063","13.2911392405063","13.924050632911401","13.924050632911401","12.6582278481013","12.6582278481013","19.375","19.375"
"97","Guam","GUM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Guyana","GUY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.461538461538499","18.461538461538499","18.461538461538499","20","20","30.769230769230798","30.769230769230798","28.985507246376802","28.985507246376802","30","30","30","31.343283582089601","31.343283582089601","31.343283582089601","31.343283582089601","30.434782608695699","30.434782608695699","31.884057971014499","31.884057971014499","31.884057971014499","35.714285714285701"
"99","High income","HIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.208763149831483","16.299694189602455","17.279717373233584",NA,"18.177979520743161","18.852459016393443","19.369091656391284","19.843049327354262","20.392117834394906","20.91568179561029","21.810984661058892","21.973892405063296","22.569169960474309","22.656790123456794","23.261794085649289","23.811406543441731","25.300967041641993","25.776616065145266","26.439895645193666","26.487677820076136","27.530405065835758","28.202336171055244","29.31921630714427","30.32583935822521"
"100","Hong Kong SAR, China","HKG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Honduras","HND","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.375","9.375","9.375","9.375","5.46875","5.46875","5.46875","23.4375","23.4375","23.4375","23.4375","17.96875","17.96875","19.53125","19.53125",NA,"25.78125","25.78125","25.78125",NA,"21.09375","21.09375","21.09375"
"102","Heavily indebted poor countries (HIPC)","HPC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9395667046750322","9.3403004572175075","9.1193455245428297",NA,"11.915747241725169","13.515298261060968","13.521344407958278","14.05745368009519","16.895965373318912","17.112055876100822","17.634474327628364","17.592160522631829","17.714025500910751","18.313632781717892","20.353707725721382","21.498321635642355","22.10526315789474","22.150197628458503","23.849557522123895","24.028946979766651","24.309313585872975","24.050267225191394","24.122612172367841","25.23581258698006"
"103","Croatia","HRV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8740157480314998","7.8740157480314998","7.8740157480314998","20.5298013245033","20.5298013245033","20.5298013245033",NA,"21.710526315789501","21.710526315789501","21.710526315789501","20.915032679738601","20.915032679738601","23.529411764705898","23.529411764705898","23.841059602649","23.841059602649","23.841059602649","23.841059602649","15.231788079470199","12.582781456953599","18.5430463576159","18.5430463576159","20.5298013245033","31.125827814569501"
"104","Haiti","HTI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6144578313253","3.6144578313253","3.6144578313253",NA,"3.6144578313253","3.6144578313253","3.6144578313253","3.6144578313253","3.6144578313253","2.0408163265306101","4.0816326530612201","4.0816326530612201","4.0816326530612201","11.1111111111111","4.2105263157894699","4.2105263157894699","4.2105263157894699","4.2105263157894699","4.2105263157894699","0","2.5423728813559299","2.5423728813559299","2.5423728813559299",NA
"105","Hungary","HUN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.3989637305699","8.2901554404145106","8.2901554404145106","8.2901554404145106","8.2901554404145106","9.0673575129533699","9.8445595854922292","9.0909090909090899","9.0909090909090899","10.3626943005181","11.139896373057001","11.139896373057001","11.139896373057001","9.0673575129533699","8.8082901554404103","8.8082901554404103","8.8082901554404103","10.050251256281401","10.1010101010101","10.1010101010101","10.050251256281401","12.5628140703518","12.5628140703518","12.0603015075377"
"106","IBRD only","IBD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2858924266356304","12.675760755508929","12.587567288548055","12.702853945159486","13.111507229154286","14.454583160514309","13.965022187418436","14.875508130081313","14.468708063925826","15.157766990291265","15.921320100442426","16.35477465551477","17.300606204683227","17.643244517802401","17.959527824620565","19.277037386484253","20.393939393939402","21.009082991165865","21.276729559748436","21.754197287446981","22.290512992149935","22.981478151411626","23.54283707865169","24.271503803393799"
"107","IDA & IBRD total","IBT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.707013692902688","10.942867474236129","11.02540166068885","11.43377375227602","11.990240501917041","13.270311245875323","13.045277708798945","13.832784413316936","14.505170982109158","15.002065882883221","15.913962320911518","16.499442586399109","17.244275645473468","17.415852334419107","18.185089234312031","19.28621908127208","19.991180361605178","20.416210295728376","21.116346502355931","21.45407448893868","21.862177801157287","22.192833968119626","22.535555788517318","23.50063802637176"
"108","IDA total","IDA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7269528501055627","7.7787712351513632",NA,NA,NA,"11.118090452261306","11.450554424077845","12.096859469176275","14.564356435643569","14.749088041013509","15.901489814533296","16.733067729083665","17.15449464810079","17.054190886930439","18.519842688594924","19.299947099277027","19.370799103808814","19.574054436196541","20.898203592814372","21.029498774406221","21.27958947194174","21.065707187526776","21.042588255703016","22.316130192411446"
"109","IDA blend","IDB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.639470782800444","10.674429888403687","11.554404145077722","12.176165803108812","12.412304371289807","13.143483023001103","13.578947368421051","13.901808785529717","13.784202374806402","14.123124676668388","14.366632337796084","18.907363420427568","18.895078922934076","18.554327808471449","18.646408839778999","19.034482758620694","19.102153000458088","18.918918918918926","21.069469835466194"
"110","Indonesia","IDN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.4","11.4",NA,"8","8","8","8","11.2727272727273","11.2727272727273","11.2727272727273","11.636363636363599","11.636363636363599","17.8571428571429","18.035714285714299","18.214285714285701","18.571428571428601","18.571428571428601","16.936936936936899","17.1171171171171","17.1171171171171","19.821428571428601","19.821428571428601","17.3913043478261","20.347826086956498"
"111","IDA only","IDX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1109185441941101","8.0841121495327108","7.9623287671232879","9.6323789324849756",NA,"11.259355678490072","11.686586985391767","12.235950577919494","15.128518971848235","15.27141133896261","16.527795050366873","17.447264926707192","17.884481558803067","17.779814411731014","19.438141545110753","20.319148936170212","19.484140815615199","19.73368260205196","21.433074175246905","21.565379438865303","21.772484102149999","21.517386722866185","21.538626150224701","22.621446160734276"
"112","Isle of Man","IMN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","India","IND","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1559633027522898","8.1031307550644591","8.4403669724770705","9.0073529411764692","8.8397790055248606","8.8397790055248606","8.8397790055248606","8.2568807339449606","8.2872928176795604","8.2568807339449606","9.0573012939001796","9.0573012939001796","10.825688073394501","10.825688073394501","11.0091743119266","11.0091743119266","11.0091743119266","11.4180478821363","11.9705340699816","11.9705340699816","11.808118081180799","11.808118081180799","14.3911439114391","14.3646408839779"
"114","Not classified","INX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Ireland","IRL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.048192771084301","12.048192771084301","12.048192771084301","12.048192771084301","12.048192771084301","13.253012048192801","13.253012048192801","13.253012048192801","13.253012048192801","13.253012048192801","13.253012048192801","13.253012048192801","13.9393939393939","13.9393939393939","15.060240963855399","15.060240963855399","15.662650602409601","15.662650602409601","16.265060240963901","22.151898734177198","22.151898734177198","22.151898734177198","22.151898734177198","22.5"
"116","Iran, Islamic Rep.","IRN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.88721804511278","4.88721804511278","4.88721804511278","3.4482758620689702","3.4482758620689702","4.1379310344827598","4.1379310344827598","4.1379310344827598","4.1379310344827598","4.1379310344827598","4.1379310344827598","2.7972027972028002","2.7586206896551699","2.7586206896551699","2.7586206896551699","3.1034482758620698","3.1034482758620698","3.1034482758620698","3.1034482758620698","5.8823529411764701","5.8823529411764701","5.8823529411764701","5.8823529411764701","5.5944055944055897"
"117","Iraq","IRQ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.4000000000000004","6.4000000000000004","6.4000000000000004","7.5999999999999996","7.5999999999999996","7.5999999999999996",NA,NA,NA,"25.454545454545499","25.454545454545499","25.454545454545499","25.454545454545499","25.230769230769202","25.230769230769202","25.230769230769202","25.230769230769202","25.304878048780498","26.524390243902399","26.524390243902399","25.304878048780498","25.2279635258359","25.2279635258359","26.4437689969605"
"118","Iceland","ISL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.396825396825399","25.396825396825399","34.920634920634903","34.920634920634903","34.920634920634903","34.920634920634903","30.158730158730201","30.158730158730201","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","42.857142857142897","42.857142857142897","39.682539682539698","39.682539682539698","39.682539682539698","39.682539682539698","41.269841269841301","47.619047619047599","38.095238095238102","38.095238095238102","38.095238095238102","38.095238095238102"
"119","Israel","ISR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5","7.5","11.6666666666667","12.5","13.3333333333333","14.1666666666667","15","15","15","14.1666666666667","14.1666666666667","14.1666666666667","18.3333333333333","19.1666666666667","20","20","22.5","22.5","26.6666666666667","26.6666666666667","27.5","27.5","23.3333333333333","27.5"
"120","Italy","ITA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","9.8412698412698401","9.8412698412698401","11.4886731391586","11.525974025974","11.525974025974","17.301587301587301","17.301587301587301","21.269841269841301","21.269841269841301","21.269841269841301","21.587301587301599","21.428571428571399","31.428571428571399","31.428571428571399","30.952380952380999","30.952380952380999","30.952380952380999","35.714285714285701","35.714285714285701","35.714285714285701"
"121","Jamaica","JAM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6666666666667","13.559322033898299","13.3333333333333","13.3333333333333","13.3333333333333",NA,"11.6666666666667","11.6666666666667","11.6666666666667","11.6666666666667","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","12.698412698412699","12.698412698412699","12.698412698412699","12.698412698412699","12.698412698412699","17.460317460317501","17.460317460317501","17.460317460317501","17.460317460317501","28.571428571428601"
"122","Jordan","JOR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","1.25","1.25","5.4545454545454497","5.4545454545454497","5.4545454545454497","5.4545454545454497","6.3636363636363598","6.3636363636363598","6.3636363636363598","10.8333333333333","10.8333333333333","10.8333333333333","12.1621621621622","12","12","15.384615384615399","15.384615384615399","15.384615384615399","15.384615384615399","11.538461538461499"
"123","Japan","JPN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996","4.5999999999999996","4.5999999999999996","7.2916666666666696","7.2916666666666696","7.2916666666666696","7.0833333333333304","7.0833333333333304","8.9583333333333304","9.375","9.375","9.375","11.25","11.25","10.8333333333333","7.9166666666666696","8.125","8.125","9.4736842105263204","9.4736842105263204","10.1075268817204","10.1075268817204","10.1075268817204","9.89247311827957"
"124","Kazakhstan","KAZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4328358208955","13.4328358208955","10.8108108108108","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","10.3896103896104","15.887850467289701","15.887850467289701","17.757009345794401","17.757009345794401","17.757009345794401","24.299065420560702","24.299065420560702","25.2173913043478","26.1682242990654","27.1028037383178","27.1028037383178","27.1028037383178","27.1028037383178","27.1028037383178"
"125","Kenya","KEN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9702970297029698","3.6036036036036001","3.5714285714285698","3.5714285714285698","3.5714285714285698","3.5714285714285698","7.1428571428571397","7.1428571428571397","7.1428571428571397","7.3059360730593603","7.2463768115942004","9.8214285714285694","9.8214285714285694","9.8214285714285694","9.8214285714285694","9.8214285714285694","18.571428571428601","19.1428571428571","19.714285714285701","19.714285714285701","21.7765042979943","21.7765042979943","21.7765042979943","21.7765042979943"
"126","Kyrgyz Republic","KGZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.4285714285714299","1.4285714285714299","1.4285714285714299","2.32558139534884","10","10","10","10","0","0","25.5555555555556","25.5555555555556","25.5555555555556","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","16.521739130434799"
"127","Cambodia","KHM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8333333333333304","5.8333333333333304","8.1967213114754092","7.3770491803278704","7.3770491803278704","7.3770491803278704","9.7560975609756095","9.7560975609756095","9.7560975609756095","9.7560975609756095","19.512195121951201","16.260162601626","21.138211382113798","21.138211382113798","20.325203252032502","20.325203252032502","20.325203252032502","20.325203252032502","20.325203252032502","20.325203252032502","20.325203252032502","20","20","20"
